mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.33289341926574706,0.03865471572591736,0.0036006927490234374,0.0007985135125900724,0.7,0.0,0.05,4,3,500,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 500, 'subsample': 0.8}",-38.018793436686195,-41.16484081692166,-66.0785073682997,-65.10423261854383,-60.16508171929254,-54.106291191948785,12.060566655718901,68
0.5463593959808349,0.09677114531574084,0.0032052516937255858,0.00024922309985331043,0.7,0.0,0.05,6,1,300,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 0.7}",-37.68832953559028,-41.33537402682834,-67.99506501939561,-67.08400590684678,-60.194508938259546,-54.85945668538411,12.870081677000057,149
0.5269071578979492,0.0651183541095759,0.0031001091003417967,0.00020112996985415248,0.7,0.0,0.05,6,1,300,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 0.8}",-37.26865473429362,-41.30228242662218,-67.72026443481445,-65.26604180230035,-60.384073689778646,-54.388263417561845,12.620158117039551,89
0.9353135108947754,0.09904814472469066,0.005804443359375,0.0028594352552702893,0.7,0.0,0.05,6,1,500,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 500, 'subsample': 0.7}",-37.71091652764214,-41.42379065619575,-68.0377264573839,-67.60057610405816,-60.683721754286026,-55.0913462999132,12.994196158595502,176
0.9609378337860107,0.16422036119499117,0.004902935028076172,0.0008017867665714258,0.7,0.0,0.05,6,1,500,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 500, 'subsample': 0.8}",-37.32183317396376,-41.38193939208984,-67.87310326470269,-65.61557885064019,-60.77381235758464,-54.593253407796226,12.719167852001885,114
0.4373332500457764,0.07609911234157286,0.003501224517822266,0.000634227235509221,0.7,0.0,0.05,6,3,300,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.7}",-37.58325844658746,-41.15465794881185,-67.29336335923936,-67.31495368109809,-61.05119411892361,-54.87948551093207,12.917937770845356,153
0.4693263053894043,0.11520168652302865,0.004100894927978516,0.000663138185095945,0.7,0.0,0.05,6,3,300,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.8}",-38.157095964219835,-40.48615726047092,-67.8601250881619,-67.05705830891927,-60.13706407335069,-54.739500139024514,12.892948818482141,134
0.7361082077026367,0.17332078878450732,0.004506111145019531,0.0005469007491325395,0.7,0.0,0.05,6,3,500,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 500, 'subsample': 0.7}",-37.71660619099935,-41.22075788709852,-67.61814446343315,-67.65692230224609,-61.69857903374566,-55.182201975504555,13.059122787538763,187
0.7699234485626221,0.16314190424857458,0.004500579833984375,0.0004472905991369451,0.7,0.0,0.05,6,3,500,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 500, 'subsample': 0.8}",-38.281858656141495,-40.63640836927626,-68.11558656480577,-67.27054768880208,-60.747793680826824,-55.01043899197049,12.97251366069116,170
1.285048818588257,0.3601272901097551,0.004802417755126953,0.00024086467022730394,0.7,0.0,0.05,8,1,300,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 0.7}",-38.285025617811414,-41.3977720811632,-68.05574574788412,-66.90977806939019,-59.993963216145836,-54.92845694647896,12.661914232930247,161
1.4221410274505615,0.34937007516855517,0.005204153060913086,0.00040230017717873145,0.7,0.0,0.05,8,1,300,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 0.8}",-37.51356160481771,-41.28073961046007,-67.07486489189996,-66.23772620307075,-60.97638237847222,-54.616654937744144,12.65752633737935,116
2.226814317703247,0.4985365275933859,0.006003379821777344,0.00031621336694046123,0.7,0.0,0.05,8,1,500,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 1, 'n_estimators': 500, 'subsample': 0.7}",-38.30179219563802,-41.4444231499566,-68.09803380330403,-66.94850806342231,-60.04031884087457,-54.96661521063911,12.667346867960337,165
2.406321573257446,0.5701155029315078,0.0063036918640136715,0.00024744525127668723,0.7,0.0,0.05,8,1,500,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 1, 'n_estimators': 500, 'subsample': 0.8}",-37.52230901082357,-41.281708814832896,-67.12460108439127,-66.36765706380208,-61.06081773546007,-54.671418741861984,12.697121385073654,126
