data,vento_velocidade_media_ms,vento_velocidade_max_ms,vento_rajada_max_ms,vento_dir_sin,vento_dir_cos,n_registros
2017-08-30,2.1333333333333333,3.7,8.2,0.7543036686132519,-0.6565256853441375,24
2017-08-31,1.9791666666666667,4.1,8.2,0.9167371533063674,-0.399490915726175,24
2017-09-01,3.420833333333333,5.7,12.2,0.9857995137855846,-0.1679265274460976,24
2017-09-02,3.9125,5.2,11.4,0.9949100116806074,-0.1007673987839985,24
2017-09-03,4.258333333333334,5.5,11.4,0.997032577582043,-0.07698077188563,24
2017-09-04,3.8958333333333335,6.0,11.1,0.9997783184806948,0.0210550206818789,24
2017-09-05,2.904166666666667,4.7,9.5,0.9907771766172864,0.1355012409326137,24
2017-09-06,2.725,4.8,9.9,0.999857973701076,0.0168532615946741,24
2017-09-07,2.7583333333333333,4.7,9.8,0.9488333970857836,-0.3157771121766929,24
2017-09-08,2.841666666666667,4.5,8.0,0.9499028480373004,-0.3125453235782381,24
2017-09-09,3.475,4.7,9.9,0.9740634665755512,-0.2262749722855357,24
2017-09-10,3.3375,5.6,10.3,0.9911466591234132,0.1327716088194168,24
2017-09-11,2.920833333333333,4.5,9.5,0.9911385907511931,-0.1328318257186085,24
2017-09-12,4.241666666666666,5.8,10.7,0.9992754275805336,-0.0380607387440328,24
2017-09-13,3.670833333333333,5.3,10.5,0.9568120367736784,0.2907072862606043,24
2017-09-14,3.716666666666667,6.0,10.2,0.9999746420737504,-0.0071214611896018,24
2017-09-15,3.25,5.0,9.2,0.9930385687233404,-0.1177896473714896,24
2017-09-16,3.8125,6.8,13.4,0.9944530304042416,-0.1051816063759258,24
2017-09-17,3.6666666666666665,4.9,9.9,0.999977294064659,0.0067387947826538,24
2017-09-18,2.983333333333333,4.9,10.5,0.9984301174712285,-0.0560116106391248,24
2017-09-19,3.033333333333333,6.0,10.2,0.946283565483941,-0.3233379249253013,24
2017-09-20,3.095833333333333,4.9,11.0,0.9838058232641786,-0.1792375577592254,24
2017-09-21,3.845833333333333,5.5,10.6,0.99999796553053,0.00201716008319,24
2017-09-22,3.0541666666666667,5.4,9.7,0.9975683525713333,-0.0696949205331085,24
2017-09-23,2.7583333333333333,4.1,7.3,0.99930945367085,0.0371566387617008,24
2017-09-24,3.391666666666667,5.0,8.2,0.9859763953534262,-0.1668848339600226,24
2017-09-25,3.5041666666666664,4.5,9.1,0.9821618011853226,-0.1880377523062929,24
2017-09-26,3.154166666666667,5.7,9.9,0.974871613232154,-0.2227674520977823,24
2017-09-27,2.8375,4.2,7.9,0.8782480864018278,-0.4782052893178071,24
2017-09-28,1.6708333333333334,3.0,6.9,0.949869062003076,0.3126479890378261,24
2017-09-29,1.7875,3.4,8.5,0.9962979661735272,-0.0859672181618869,24
2017-09-30,3.1041666666666665,5.2,12.2,0.4050184984409557,-0.9143084905657574,24
2017-10-01,1.8333333333333333,3.2,10.0,0.6231746034242291,0.782082740921352,24
2017-10-02,2.370833333333333,4.2,8.3,-0.4162492529745104,0.9092505481978892,24
2017-10-03,2.529166666666667,4.1,10.8,-0.5943915526645654,-0.8041757781237924,24
2017-10-04,2.275,4.3,8.1,0.8363888727868404,-0.5481365281372501,24
2017-10-05,3.595833333333333,6.0,9.9,0.998880418562814,-0.0473065472400762,24
2017-10-06,3.1041666666666665,4.8,10.8,0.9892375337307728,-0.1463184945871787,24
2017-10-07,2.6916666666666664,4.7,8.7,0.9994703401102212,0.0325428830922926,24
2017-10-08,2.4208333333333334,3.9,8.1,0.9994238631142368,0.033940268676239,24
2017-10-09,2.5500000000000003,3.4,7.2,0.998868924872084,-0.0475486164350475,24
2017-10-10,2.966666666666667,4.7,10.1,0.999164591944132,-0.0408670797233691,24
2017-10-11,2.825,4.5,12.3,0.9876543999454196,0.1566486076173464,24
2017-10-12,2.4833333333333334,5.0,10.1,0.9919547660031968,0.1265928205055228,24
2017-10-13,2.075,3.5,7.6,0.9549664671024128,-0.296713745401079,24
2017-10-14,1.9583333333333333,3.4,7.4,0.9942303730731512,-0.1072658625044453,24
2017-10-15,2.1333333333333333,3.7,8.4,0.9365952006826876,-0.3504132275730412,24
2017-10-16,3.583333333333333,5.4,11.7,0.998975038633002,0.04526446937933,24
2017-10-17,4.1875,6.2,11.3,0.9999980799738976,0.0019596041738578,24
2017-10-18,3.766666666666667,5.2,11.1,0.9995193463239008,-0.0310012310117212,24
2017-10-19,3.15,5.5,9.0,0.9732956589089552,-0.2295551357495252,24
2017-10-20,1.9416666666666669,4.0,8.4,0.7490326473010672,0.6625330884394793,24
2017-10-21,2.475,5.3,11.3,0.5472728212206304,0.8369542754256124,24
2017-10-22,2.404166666666667,5.6,13.9,0.0187481558004741,0.9998242378808792,24
2017-10-23,2.908333333333333,4.4,10.7,0.5151930772965477,-0.8570741467957795,24
2017-10-24,3.270833333333333,5.2,10.2,0.8214649938852987,-0.5702589445339952,24
2017-10-25,3.5666666666666664,5.3,10.1,0.9721528924472942,-0.234347506294306,24
2017-10-26,2.6833333333333336,4.7,9.8,0.9548713468164626,0.2970197148825559,24
2017-10-27,2.0416666666666665,5.5,11.3,-0.9750543735259638,0.221966143066663,24
2017-10-28,2.1958333333333333,3.9,9.1,-0.6528844986546842,0.757457478289324,24
2017-10-29,1.8041666666666665,3.1,6.7,-0.9207457159536296,-0.3901632050219986,24
2017-10-30,1.7208333333333332,3.8,9.3,0.9979409014682002,0.0641401370191542,24
2017-10-31,2.7416666666666667,5.0,11.0,-0.5447267141403235,0.838613621939142,24
2017-11-01,2.0500000000000003,3.9,8.3,0.9839822532223842,-0.1782664448049593,24
2017-11-02,2.5875,4.5,9.1,0.9962642664471064,-0.0863568839213708,24
2017-11-03,3.1,5.0,8.8,0.9932302348746412,0.1161623886241362,24
2017-11-04,2.0875,3.3,7.4,0.6023396434632905,0.7982399099973116,24
2017-11-05,2.308333333333333,4.9,8.4,0.697055227329271,-0.7170174405500456,24
2017-11-06,1.7291666666666667,3.4,6.0,0.9744501209734876,-0.2246040109498391,24
2017-11-07,2.25,3.4,7.9,0.672573969847345,-0.7400299014795163,24
2017-11-08,3.345833333333333,5.3,14.3,0.9818732911035968,0.1895384927063403,24
2017-11-09,2.9166666666666665,4.2,8.8,0.7795975799923677,0.6262807783015889,24
2017-11-10,2.1625,4.1,10.1,0.9404470835128532,0.3399401169502779,24
2017-11-11,2.895833333333333,5.5,12.3,-0.6064023445116122,0.7951579695700849,24
2017-11-12,2.725,3.9,8.5,-0.8698382159563093,0.4933370836070862,24
2017-11-13,1.5041666666666669,3.1,7.7,-0.2409942247078311,-0.9705265496922127,24
2017-11-14,1.7458333333333331,2.8,6.8,0.9503341034993326,-0.3112315725085101,24
2017-11-15,3.158333333333333,5.4,9.4,0.8127711167428597,0.5825831372332747,24
2017-11-16,3.1166666666666667,4.3,10.0,0.66571738844434,0.7462039658986326,24
2017-11-17,1.8333333333333333,4.8,10.2,0.180866593882655,0.9835076386166438,24
2017-11-18,2.316666666666667,4.9,11.1,-0.2897366329215379,0.9571064118180852,24
2017-11-19,2.5375,4.9,11.3,-0.688303221378601,0.7254231009830336,24
