mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.1865837097167968,0.231933853330063,0.0051880359649658205,0.0006187691379118704,0.7,0.0,0.05,8,1,300,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 0.8}",-5.822021257347531,-5.904642879433102,-18.383930612140233,-19.804903566572403,-20.68086578157213,-14.119272819413078,6.780748245115456,113
1.9436829090118408,0.40511837439030085,0.006349039077758789,0.0006948669857717745,0.7,0.0,0.05,8,1,500,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 1, 'n_estimators': 500, 'subsample': 0.7}",-5.763600964546203,-5.985518622133467,-18.079593625598484,-19.663785174687703,-21.09723802778456,-14.117947282950084,6.798425660367029,110
1.9927749633789062,0.40918813571089424,0.006506109237670898,0.0003182580518690527,0.7,0.0,0.05,8,1,500,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 1, 'n_estimators': 500, 'subsample': 0.8}",-5.82299470504125,-5.907272221247355,-18.387893374231126,-19.81087065908644,-20.715386367373995,-14.128883465396035,6.788060752525442,116
0.6715860366821289,0.12180467590645365,0.004507827758789063,0.00032278069845152247,0.7,0.0,0.05,8,3,300,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.7}",-5.936458628707462,-5.942999211152395,-18.206556568145754,-20.18597023540073,-21.131957080629135,-14.280788344807096,6.875578643275776,215
0.7266302585601807,0.1268135455093922,0.00490422248840332,0.000584914888568186,0.7,0.0,0.05,8,3,300,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.8}",-5.853673488034143,-5.941584750811259,-18.116918553246393,-19.880769315825567,-21.238411411709254,-14.206271503925322,6.855873659664974,167
1.0460402488708496,0.22019431051592867,0.00583500862121582,0.0002715231283452762,0.7,0.0,0.05,8,3,500,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 500, 'subsample': 0.7}",-5.948015093273587,-5.95134375890096,-18.174465838538275,-20.260200782352022,-21.216478519439697,-14.310100798500907,6.896787031558919,245
1.1304977893829347,0.2243575172613537,0.005002737045288086,0.0005494692667560807,0.7,0.0,0.05,8,3,500,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 500, 'subsample': 0.8}",-5.858237744437323,-5.948014803065194,-18.105414473745558,-19.91270467016432,-21.32027814441257,-14.228929967164992,6.874033607974553,185
0.19481077194213867,0.027549851408697916,0.002901124954223633,0.0004912577974689925,0.7,0.0,0.1,4,1,300,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 0.7}",-5.632069059146775,-5.980001699527104,-18.112503359847597,-20.023660871187847,-21.309323615498013,-14.211511721041466,6.93890972446971,170
0.18779478073120118,0.027908791336485467,0.002901792526245117,0.0004907607244601967,0.7,0.0,0.1,4,1,300,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 0.8}",-5.812022059493595,-5.891157908505863,-18.270802451239692,-19.724268668492634,-21.678620199627346,-14.275374257471828,6.962547830318183,214
0.3086512088775635,0.04439360844020827,0.003402519226074219,0.0003757096588435891,0.7,0.0,0.1,4,1,500,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 500, 'subsample': 0.7}",-5.659904116657045,-6.0179903329991635,-18.18978392789761,-20.15966505792406,-21.446735329031945,-14.294815752901963,6.982617361356491,230
