data_referencia,interrupcoes,precipitacao_total_mm,temperatura_media,vento_velocidade_media_ms,vento_velocidade_max_ms,vento_rajada_max_ms,vento_dir_sin,vento_dir_cos
2018-06-25,747,0.0,18.875,2.473809523809524,4.7,10.1,0.9974077418054443,-0.07195690784465396
2018-07-02,859,0.0,19.177380952380954,2.0833333333333335,4.6,10.1,0.9990864759046713,-0.04273422123292481
2018-07-09,888,0.0,19.247619047619047,2.013095238095238,4.7,10.5,0.8802058385821867,-0.47459212143253016
2018-07-16,911,0.0,19.54285714285714,2.0994047619047618,4.9,9.7,0.8335444400437788,-0.552452411047416
2018-07-23,935,0.0,19.096428571428568,2.836904761904762,5.7,10.5,0.981593649635723,-0.1909814310209797
2018-07-30,921,0.0,19.323809523809523,2.4476190476190474,5.6,9.9,0.9957706443459405,-0.09187395636887676
2018-08-06,1068,0.0,21.775,1.469642857142857,4.3,8.2,0.2727779222237589,0.9620770266186013
2018-08-13,1159,2.2,21.682738095238097,1.945238095238095,4.7,12.1,0.4793768713906334,-0.8776091471581915
2018-08-20,1388,16.2,20.426190476190474,2.3916666666666666,4.8,9.4,0.9914540304112981,0.13045652755302437
2018-08-27,873,4.6,22.529166666666665,2.613095238095238,5.6,11.2,0.9846642657353655,-0.17445997759897122
2018-09-03,1029,0.0,22.199999999999996,2.930357142857143,6.3,11.8,0.9644806786697845,0.2641534032956454
2018-09-10,778,0.0,21.96845238095238,2.6720238095238096,4.7,11.8,0.769506893829129,-0.6386385052198511
2018-09-17,1308,12.2,23.185714285714283,2.1357142857142857,4.6,9.7,0.9919096148549917,0.12694611438804382
2018-09-24,1513,27.4,22.80535714285714,1.9714285714285715,4.2,10.1,0.9647392540927058,-0.26320746876304557
2018-10-01,984,0.0,25.360714285714288,1.975,3.9,9.1,0.9902538557014852,0.13927419455284037
2018-10-08,1146,13.4,24.025000000000002,2.0625,5.2,10.8,0.9442442068211281,-0.3292459231102772
2018-10-15,1182,10.6,24.69107142857143,1.9666666666666668,4.7,11.6,0.9857929203124434,-0.16796522932400224
2018-10-22,1699,123.2,21.867261904761904,2.055357142857143,4.7,10.0,0.9644601339322952,0.26422840508790696
2018-10-29,1930,116.2,21.978571428571428,2.038690476190476,4.3,17.9,-0.2842487792942399,-0.9587505574807946
2018-11-05,1749,58.6,21.502976190476193,1.8333333333333335,6.3,15.8,0.13543656465390766,0.9907860197614559
2018-11-12,1475,102.0,20.122619047619047,1.8863095238095238,4.6,11.7,0.20871930501580874,0.9779755885060312
2018-11-19,1569,94.0,21.913095238095234,1.8869047619047616,4.4,11.1,0.6077533260566604,0.7941258682772313
2018-11-26,1301,54.2,20.06964285714286,2.2607142857142857,4.6,10.1,0.9443899919748611,0.3288275278283766
2018-12-03,1167,11.6,20.963690476190475,3.0535714285714284,5.5,13.1,0.3328755981800107,0.9429707504139776
2018-12-10,1561,79.80000000000001,20.767857142857142,2.273214285714286,5.4,13.5,0.24827248013087336,0.9686902371809397
2018-12-17,1133,0.4,22.172023809523807,2.3970238095238092,4.6,10.6,0.9697234964303495,0.2442055291570973
2018-12-24,1911,42.4,23.04345238095238,1.8678571428571427,3.9,9.9,0.9835510341659812,-0.18063046030785804
2018-12-31,1810,65.2,21.508928571428573,1.9446428571428573,5.3,12.8,-0.7485208358363497,0.6631112714460918
2019-01-07,1543,12.0,22.394642857142856,1.8547619047619046,5.7,12.0,0.8474699336927776,0.5308433963861274
2019-01-14,1559,9.2,22.064285714285713,2.3392857142857144,6.6,10.8,0.987617307206903,-0.15688229506666995
2019-01-21,1281,7.4,23.576190476190476,1.9398809523809526,4.3,8.9,0.945317693369651,-0.326150975166843
2019-01-28,1558,16.0,23.082142857142856,2.4404761904761902,5.4,11.3,0.9986838907923283,-0.05128826641539723
2019-02-04,1381,8.0,24.480357142857144,2.4476190476190474,4.7,11.2,0.8560374248774827,-0.516913848923714
2019-02-11,2180,79.6,21.401785714285715,1.7136904761904763,7.1,12.1,0.8010052305277452,0.59865734829466
2019-02-18,1464,27.4,21.98690476190476,2.2601190476190474,5.0,13.1,-0.9949900692148496,0.09997380738887951
2019-02-25,1704,34.0,22.202380952380956,1.9208333333333332,4.8,12.6,-0.2516285703207087,0.9678238799483903
2019-03-04,1294,76.4,21.066666666666666,1.8244047619047616,4.7,12.8,-0.3740008137071992,0.9274283753187375
2019-03-11,1316,31.0,21.63095238095238,1.9702380952380953,5.7,13.1,0.9903950554335976,-0.13826653308982984
2019-03-18,1500,21.6,22.442857142857143,1.5797619047619047,4.3,9.2,0.737712288439154,-0.6751152342273625
2019-03-25,1464,59.8,21.641666666666662,2.020238095238095,5.0,11.0,-0.017767430797841273,-0.9998421467425965
2019-04-01,1035,78.8,21.68988095238095,2.558928571428571,5.4,9.7,0.9997824192364234,-0.02085939082917895
2019-04-08,1336,30.4,21.452380952380953,1.4636904761904763,4.4,9.5,0.0688731513400117,0.9976254252095302
2019-04-15,1348,202.0,21.297619047619044,1.4172619047619048,3.4,14.2,0.8841725585552744,-0.467160450699564
2019-04-22,1301,68.8,21.66547619047619,1.3982142857142856,5.3,12.3,0.9999338764550694,0.011499683366860866
2019-04-29,1229,18.2,21.75714285714286,2.088690476190476,4.8,11.2,0.9882834381007746,-0.1526297676592362
2019-05-06,1049,67.0,21.679761904761904,1.9958333333333333,4.6,9.5,0.9807359861976988,-0.19533797730299976
2019-05-13,837,0.0,22.301190476190477,1.9833333333333332,3.9,8.7,0.9809740445899986,-0.19413892922528322
2019-05-20,948,1.4,19.933333333333334,1.8125,3.7,8.2,0.88271826151373,-0.4699026184117068
2019-05-27,918,0.0,20.89345238095238,1.6392857142857142,4.5,8.3,0.7998971147042425,-0.6001371558967399
2019-06-03,1202,8.0,21.256547619047616,1.6619047619047618,4.2,9.1,0.9903103963929754,-0.13887159103282445
2019-06-10,876,0.0,18.770238095238092,2.5154761904761904,5.0,9.1,0.8685851749823644,-0.4955399013206257
2019-06-17,860,0.0,19.157738095238095,2.9095238095238094,5.7,10.3,0.9675635844392684,-0.25262761145020324
2019-06-24,999,0.0,19.097619047619048,2.4285714285714284,6.0,11.3,0.9850214537690609,-0.17243182889097303
2019-07-01,810,0.0,19.69940476190476,2.2041666666666666,5.6,10.8,0.9610975656361227,0.27620910435450696
2019-07-08,1003,0.0,18.64702380952381,2.267261904761905,4.7,10.4,-0.24057016222171906,0.9706317515147626
2019-07-15,959,0.0,18.83154761904762,2.0339285714285715,4.4,8.6,0.9699433928761194,-0.2433306692876216
2019-07-22,942,0.0,18.882738095238096,2.892261904761905,5.3,9.8,0.9540598287796035,-0.2996161596260019
2019-07-29,930,0.0,18.723809523809525,2.8863095238095235,6.2,10.9,0.9956180837595153,-0.09351273330959183
2019-08-05,1179,0.0,20.917261904761904,2.3416666666666663,6.6,12.3,0.8301753856568935,-0.5575023130440161
2019-08-12,1045,0.0,20.53452380952381,2.892857142857143,5.9,12.3,0.9975374015893718,-0.07013652707629932
2019-08-19,1121,0.0,20.860714285714288,2.894642857142857,6.4,12.3,0.9672496412673189,-0.25382697151453965
2019-08-26,950,0.0,22.733928571428574,2.3232142857142857,4.9,9.0,0.9354707505249215,-0.353404124073758
2019-09-02,936,0.0,22.89047619047619,2.4345238095238098,5.2,9.9,0.9947858161506845,0.1019861754622487
2019-09-09,906,0.0,24.39981884057971,3.395419254658385,6.4,11.8,0.9969926187787369,0.0774965683157403
2019-09-16,961,0.0,25.502976190476186,2.8011904761904765,5.2,10.6,0.9984052980248738,0.05645228849092896
2019-09-23,1268,0.0,26.572809617918317,2.3667537172971955,6.4,11.8,0.8043494309388224,0.5941565390941957
2019-09-30,2275,10.200000000000001,22.506547619047616,2.345238095238095,5.6,10.6,0.8827730855165875,-0.46979961631266137
2019-10-07,1489,0.8,24.81845238095238,2.125,5.1,10.4,0.7967793944434818,0.604270300933513
2019-10-14,1358,4.0,24.310714285714283,2.644642857142857,5.3,12.5,0.9256796878366986,-0.3783082282036068
2019-10-21,1192,0.6000000000000001,25.76607142857143,2.232738095238095,5.5,9.9,0.9973263638964687,-0.07307615121945457
2019-10-28,2115,11.4,22.767857142857142,1.986904761904762,5.5,12.2,0.8649916772475057,0.5017862077544052
2019-11-04,1761,23.4,24.010119047619046,2.3255952380952385,4.6,17.8,0.997727042506451,-0.06738507736384002
2019-11-11,2427,24.799999999999997,23.91785714285714,1.8916666666666668,4.5,18.9,-0.5594857424278732,-0.8288399749167095
2019-11-18,1798,84.4,23.849999999999998,2.232738095238095,4.8,13.5,-0.42163876062343125,0.9067638918373055
2019-11-25,2451,74.60000000000001,20.64404761904762,1.7636904761904761,7.3,16.1,0.8289671808118125,0.559297249355757
2019-12-02,2066,12.0,22.216666666666665,2.0273809523809523,5.5,16.6,-0.3435936207757945,0.9391184290397987
2019-12-09,2310,128.0,21.609523809523807,1.8529761904761906,4.7,11.5,-0.7633726402515458,0.6459583671688013
2019-12-16,2511,91.0,22.694047619047616,2.2529761904761907,4.9,17.5,0.839472784957405,-0.5434017328973643
2019-12-23,2373,34.2,22.65119047619047,2.0053571428571426,4.7,11.8,0.8044081008968779,-0.5940771054429537
2019-12-30,2049,4.6000000000000005,22.960714285714285,2.294047619047619,4.7,9.7,0.971100387789887,-0.23867139928012085
2020-01-06,2055,118.2,20.88809523809524,2.545238095238095,6.2,13.0,-0.6650432344208316,0.7468048582803133
2020-01-13,1659,15.8,23.110119047619044,1.8601190476190477,5.8,12.6,0.5034518246445581,0.8640232984486387
2020-01-20,1798,6.4,24.030357142857145,1.9488095238095238,4.8,9.4,0.8889187726494538,-0.4580648596338608
2020-01-27,2527,174.8,20.59345238095238,3.208333333333333,6.1,15.3,-0.6104257060750741,0.7920735176501909
2020-02-03,1423,9.8,23.09047619047619,2.0142857142857147,5.7,11.1,0.9675711024618379,0.25259881567573494
2020-02-10,1624,107.2,20.2625,2.7624999999999997,6.8,13.4,-0.14925227406542782,0.9887991498207805
2020-02-17,1480,15.0,22.110119047619044,1.6815476190476188,4.5,10.0,0.3719318063321329,0.9282600559318046
2020-02-24,1348,47.8,22.251785714285713,1.6732142857142858,4.7,10.9,0.03673699467294449,0.9993249687776246
2020-03-02,1451,29.8,21.33511904761905,1.6035714285714284,5.2,12.9,-0.39773924390499593,0.9174984980139652
2020-03-09,1390,106.6,21.124404761904763,1.793452380952381,4.3,10.8,0.05231630128890654,0.9986305646331121
2020-03-16,1074,0.0,22.40892857142857,2.498214285714286,5.0,9.3,0.9798233898743508,0.19986526625488465
2020-03-23,1439,67.2,22.03690476190476,1.851190476190476,4.4,10.4,-0.21283951657218547,0.9770871712315736
2020-03-30,1328,97.8,20.76845238095238,2.494642857142857,4.7,10.4,0.9891013664999944,0.14723615991951067
2020-04-06,1146,10.6,23.53690476190476,1.8482142857142858,4.1,8.6,0.6643596794363292,0.7474130159016887
2020-04-13,1219,49.599999999999994,21.99642857142857,1.4613095238095237,3.6,9.5,0.8010103757012329,0.5986504639762418
2020-04-20,1250,47.8,20.469642857142855,2.4023809523809523,4.3,9.5,0.9899922024329116,-0.1411220717040144
2020-04-27,1169,71.80000000000001,20.026190476190475,2.4333333333333336,5.0,9.9,0.9929545158809296,-0.11849611551299352
2020-05-04,1039,0.0,19.7375,1.6839285714285714,3.8,8.2,0.91322885851535,-0.4074469928404808
2020-05-11,971,0.0,19.269642857142856,2.104761904761905,4.6,8.7,0.9831813377776921,-0.18263202634167874
2020-05-18,1509,29.0,19.565476190476186,1.782142857142857,4.2,8.3,0.9719495284271702,-0.23518952823244807
2020-05-25,1141,0.2,19.99642857142857,2.281547619047619,4.5,8.8,0.993639639566792,-0.11260669021677067
2020-06-01,1237,0.0,17.412499999999998,1.780357142857143,3.7,7.9,0.8981236653763383,-0.439742972304244
2020-06-08,975,0.0,20.188095238095237,2.0476190476190474,5.4,8.6,0.9971880215664952,0.07494030720712991
2020-06-15,1093,0.0,19.542261904761904,2.1220238095238093,5.6,10.6,0.9974626105835557,-0.07119227828801203
2020-06-22,1329,0.0,18.15,3.060714285714286,7.1,12.3,0.989525642349147,-0.14435720672522068
2020-06-29,1138,0.0,19.075,2.0458333333333334,4.9,9.3,0.9991055827799533,-0.04228515647280632
2020-07-06,1180,0.0,19.224999999999998,2.0047619047619047,4.5,9.7,0.9936149193581937,0.11282460737272766
2020-07-13,1339,0.0,19.40297619047619,2.1488095238095237,5.7,11.0,0.9779165604338219,0.20899569571951299
2020-07-20,1344,0.0,18.851190476190474,2.9351190476190476,5.9,12.0,0.9971356243053641,-0.07563429606436349
2020-07-27,1024,0.0,19.182738095238097,2.6345238095238095,5.1,12.5,0.9996985069711969,0.02455392350643644
2020-08-03,1143,0.0,19.12738095238095,3.1154761904761905,6.7,13.0,0.9883794194116058,-0.1520069843249875
2020-08-10,1018,0.0,17.78154761904762,3.414285714285714,5.7,13.2,0.9935475072159874,-0.11341671351655948
2020-08-17,1075,0.0,22.10892857142857,2.098809523809524,4.4,8.0,0.9023017724548502,0.43110498886563087
2020-08-24,1061,0.0,21.650595238095235,2.500595238095238,4.6,9.8,0.9509770226530513,-0.309261543658338
2020-08-31,950,0.0,21.19345238095238,2.6898809523809524,4.7,9.5,0.9876521116924322,-0.1566630341512616
2020-09-07,933,0.0,22.433333333333334,2.9916666666666667,5.3,11.5,0.9994902516833203,-0.03192548809357688
2020-09-14,851,0.0,23.53333333333333,2.773809523809524,5.4,11.5,0.9986646718201256,0.051661138764072724
2020-09-21,1884,25.4,24.418452380952377,2.0589285714285714,5.5,12.9,0.8998588159062542,0.4361812827664597
2020-09-28,1810,4.4,22.86785714285714,2.298809523809524,4.4,9.1,0.9553570260025098,-0.29545380834851276
2020-10-05,1236,0.0,26.92797619047619,2.561904761904762,5.6,11.8,0.9970886100563482,0.07625158159605368
2020-10-12,2288,0.0,26.208333333333332,2.219642857142857,6.1,14.0,0.04954531639020232,0.9987718766684386
2020-10-19,2336,78.2,23.176190476190474,2.3267857142857147,5.9,11.9,0.9964723880107308,-0.08392127222696001
2020-10-26,2418,48.4,20.917261904761908,2.380952380952381,5.1,11.3,0.7287565836769884,0.6847728395223082
2020-11-02,1704,50.599999999999994,21.16785714285714,1.926785714285714,4.8,12.0,-0.5280265229079237,0.8492278793738273
2020-11-09,1676,90.6,22.069047619047616,1.924404761904762,4.3,13.7,0.7850487264018032,0.6194340135760278
2020-11-16,1832,66.0,21.617261904761904,1.6178571428571427,4.8,11.0,-0.3866329607688958,0.9222336762703244
2020-11-23,1496,60.2,21.625,2.310714285714286,5.3,10.8,-0.2472786899418307,0.9689443995919744
2020-11-30,1414,1.2,21.469642857142855,3.1654761904761903,5.0,10.1,0.9972721301048671,0.07381259049851063
2020-12-07,2282,11.200000000000001,23.23154761904762,1.8821428571428573,4.5,12.5,0.07554368585473406,0.9971424930908727
2020-12-14,2418,33.6,21.511309523809523,1.918452380952381,6.5,11.4,0.3407046840098705,0.9401703666324175
2020-12-21,1238,12.399999999999999,23.5625,1.9607142857142856,5.0,10.7,0.9971100256731688,0.07597102541135452
2020-12-28,1931,97.4,20.962500000000002,2.1214285714285714,5.0,9.9,-0.1514721554775024,0.9884615248531423
2021-01-04,2101,51.400000000000006,22.3,2.1142857142857143,5.1,11.5,0.954682764187022,0.2976253009477299
2021-01-11,1925,49.199999999999996,22.750595238095237,1.831547619047619,4.9,11.9,0.9134030467448021,-0.40705635260650674
2021-01-18,1755,28.6,21.38095238095238,1.6821428571428572,7.0,11.7,0.3071634673394899,0.9516567681322832
2021-01-25,1254,78.0,23.054761904761904,2.4351190476190476,4.7,17.5,0.9933899685695997,-0.11478837199511874
2021-02-01,2282,80.8,22.473809523809525,1.9315476190476188,4.1,19.6,0.9996992629118859,-0.02452312650197461
2021-02-08,2888,184.8,21.505357142857143,2.3773809523809524,6.6,15.2,-0.5461914528361543,0.8376603708238388
2021-02-15,2383,92.4,20.51666666666667,1.656547619047619,5.5,11.7,0.4117524511588371,0.9112957362814167
2021-02-22,2400,169.8,20.922619047619047,2.055357142857143,5.5,9.9,-0.3095971905247454,0.9508678034401966
2021-03-01,2316,66.60000000000001,20.293452380952377,1.8875,5.0,11.6,0.1517631992534054,0.9884168813574419
2021-03-08,2148,61.4,22.01904761904762,2.0839285714285714,4.7,10.8,0.5529053004020728,0.8332440991614004
2021-03-15,1902,93.2,21.15357142857143,1.7291666666666667,6.1,19.5,0.5724578753346832,0.8199341320906823
2021-03-22,1677,5.6000000000000005,21.217857142857138,2.1095238095238096,5.2,10.3,0.873122485772727,0.4875008972689733
2021-03-29,1386,0.0,22.057738095238097,1.9988095238095238,5.0,9.1,0.9999152068623364,-0.013022253470549972
2021-04-05,1870,52.8,22.25357142857143,1.7571428571428573,4.9,11.4,0.9908970274359192,0.134621993071931
2021-04-12,1488,6.8,20.325,2.729166666666667,6.1,12.0,0.9984330552328597,-0.05595921924381414
2021-04-19,1552,30.8,20.78154761904762,1.7041666666666668,4.0,7.2,0.996555756897556,0.08292540861725659
2021-04-26,1525,13.999999999999998,20.39404761904762,1.336904761904762,3.2,9.5,0.2563159154624329,-0.9665930640557354
2021-05-03,1332,17.4,19.828571428571426,2.473809523809524,4.4,8.5,0.8938298701548941,-0.4484062479703926
2021-05-10,1423,4.0,19.77440476190476,2.1541666666666663,5.0,9.6,0.9287837310532803,-0.37062215385854613
2021-05-17,1257,0.0,19.235714285714288,1.7238095238095237,3.6,7.9,0.9007106109000427,-0.4344196075363911
2021-05-24,1466,0.0,19.97738095238095,1.4261904761904762,3.8,8.5,0.9470254055994108,-0.32115865417153466
2021-05-31,1476,0.0,21.285714285714285,1.6035714285714284,4.5,8.3,0.9678526576922882,0.2515178582088641
2021-06-07,1319,0.0,20.270238095238092,2.336309523809524,6.2,12.1,0.9987859249446615,-0.049261304615662214
2021-06-14,1620,0.0,20.239880952380954,2.019047619047619,4.1,8.0,0.8590793646360197,-0.5118424027535944
2021-06-21,1973,29.6,18.967857142857145,1.6595238095238096,4.2,10.5,0.9195153458388907,-0.3930541041215383
2021-06-28,1405,0.0,18.854166666666664,2.038095238095238,4.8,9.5,0.9814625394134648,-0.19165407307978868
2021-07-05,1473,0.0,16.70952380952381,2.1809523809523808,4.9,9.6,0.7975916761271752,-0.603197743839152
2021-07-12,1349,0.0,17.629166666666666,1.9011904761904763,5.3,8.8,0.92529240952882,-0.37925447508019017
2021-07-19,1611,0.0,19.62083333333333,1.8773809523809526,4.1,9.1,0.9999384682087448,-0.011093232006467354
2021-07-26,1402,0.0,18.720238095238095,2.628571428571429,5.3,10.8,0.9685117373606177,-0.24896789872334563
2021-08-02,1240,0.0,18.747619047619047,2.3238095238095235,4.9,11.6,0.8895300057437244,-0.4568767545865837
2021-08-09,1302,0.0,18.379968944099378,2.6839285714285714,5.5,10.9,0.9645184747193155,-0.26401536304754164
2021-08-16,1303,0.0,21.533928571428568,2.2636904761904764,4.5,10.5,0.9714729316684314,-0.2371504649701182
